506.98, 0.8, ICSMA, DevGraph16NPV3, 1, 3.0, 76, 28, 456.900637973, 259.824192184, 141.28674603, 686.138035804, 268.267358944, 714.264922518, 1275.21057052, 0.300906923264, 284.66798855, 261.138550096, 12.4451856169, 904.920590287, 1469.67532528, 690.469426564, 684.235565056, 1.90765347272, 1705, 2085, 861, 349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
457.54, 0.8, ICSMA, DevGraph16NPV3, 1, 3.0, 76, 28, 414.433659291, 284.703492275, 139.497516682, 672.842369775, 276.739870115, 1.2905982034, 3.02184351528, 132.167851957, 280.324417407, 266.405128771, 36.8172430906, 960.01624276, 1366.9723314, 686.817670176, 636.956221526, 1161.69970655, 1366, 2092, 1042, 500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
625.32, 0.8, ICSMA, DevGraph16NPV3, 1, 3.0, 76, 28, 488.930565701, 278.668403478, 127.171465147, 1.89321502381, 0.121100167014, 805.141207022, 1304.07837314, 146.25228679, 334.704056367, 283.305395588, 2641.95592384, 1018.20170015, 3.66230750986, 733.898624946, 665.566893583, 1171.53318391, 2361, 1640, 701, 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
92.0, 0.8, HICSMA, DevGraph16NPV3, 1, 3.0, 76, 28, 32.3238449882, 13.0249022846, 0.318591092602, 3.18121821153, 4.17701832643, 253.817010843, 463.052619861, 0.847701750583, 7.22844918339, 20.3835467835, 0, 242.967642589, 34.2048643101, 381.90379428, 8.3854696478, 6.18222970922, 194, 815, 1595, 2109, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
86.38, 0.8, HICSMA, DevGraph16NPV3, 1, 3.0, 76, 28, 22.803312127, 3.77360207287, 0.339240324163, 0, 22.9924125414, 333.10667489, 393.39977047, 0.0712002402543, 0.496586394331, 0.0713999157806, 4.31432862907, 261.50799115, 7.33016672493, 211.596860247, 120.229638864, 0, 198, 824, 1558, 2096, 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
102.79, 0.8, HICSMA, DevGraph16NPV3, 1, 3.0, 76, 28, 47.5525399787, 39.7592085275, 2.43811264791, 2.39351279668, 0.143076411151, 244.570220316, 527.134216297, 0.0765861368831, 2.78725438047, 1.70481480506, 27.9509009388, 475.201891242, 7.47189284339, 221.797109483, 34.3327062503, 9.32447929782, 188, 829, 1508, 2137, 338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
37.78, 0.8, CFv2, DevGraph16NPV3, 1, 3.0, 76, 28, 1.1651636267, 86.5772525633, 0.0641169416835, 0.0531615056965, 0.545062023917, 210.573881515, 168.06435031, 1.03249758626, 1.79905723948, 0.993243357758, 0.17287865795, 49.4295237014, 0, 82.9563833392, 0.737971702617, 0.262165886649, 1, 0, 522, 3630, 847, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32.34, 0.8, CFv2, DevGraph16NPV3, 1, 3.0, 76, 28, 2.06983265432, 0.420189517719, 0.0285446776646, 3.28731325262, 3.01904900154, 202.70324924, 164.117398235, 0.106134924989, 0.871385598541, 0.427726036794, 16.3691113783, 19.7017061503, 1.13532459326, 102.606100532, 0.0559487813477, 0.507069101009, 1, 0, 535, 3591, 873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26.26, 0.8, CFv2, DevGraph16NPV3, 1, 3.0, 76, 28, 6.95921165538, 0.263440400387, 0, 0.734034238338, 3.7049092101, 92.3239750581, 145.58574644, 0.064154983459, 0.441651308929, 0.396922399345, 0, 43.0726094904, 0.931281415668, 121.72018169, 3.78247710784, 0.235619321072, 1, 0, 515, 3632, 852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
20.71, 0.8, CFv4, DevGraph16NPV3, 1, 3.0, 76, 28, 59.5683667039, 0.459854108081, 0.160939189994, 0, 1.31146204493, 97.1720737169, 70.6390299049, 0.0871436727097, 0.508781238419, 0, 0.177627701941, 8.13300941737, 13.1477992971, 78.268534319, 1.58933253238, 0.167040540188, 1, 0, 724, 3776, 499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
